x1,y1,z1,x2,y2
1.111372482,-3.026616214,0.09736857165,[Horizons] SMALL BODY #C(500@10)_T(398 Admete (A894 YB)) (1/1),SMALL
2.222450391,-2.271439404,-0.3903109137,[Horizons] SMALL BODY #C(500@10)_T(399 Persephone (A895 DD)) (1/1),SMALL
3.418525829,0.425230766,0.4119518067,[Horizons] SMALL BODY #C(500@10)_T(400 Ducrosa (A895 EC)) (1/1),SMALL
-2.076973554,-2.460440579,0.2813194049,[Horizons] SMALL BODY #C(500@10)_T(392 Wilhelmina (A894 VD)) (1/1),SMALL
1.45895845,2.506319754,-0.3539333135,[Horizons] SMALL BODY #C(500@10)_T(393 Lampetia (A894 VC)) (1/1),SMALL
-2.076039038,-1.350297305,-0.5333972785,[Horizons] SMALL BODY #C(500@10)_T(390 Alma (A894 FA)) (1/1),SMALL
2.300639259,1.788131685,0.1130040829,[Horizons] SMALL BODY #C(500@10)_T(395 Delia (A894 WC)) (1/1),SMALL
-2.166083277,2.454331572,0.3220462406,[Horizons] SMALL BODY #C(500@10)_T(394 Arduina (A894 WB)) (1/1),SMALL
-2.926538915,0.1622568725,-0.7391861792,[Horizons] SMALL BODY #C(500@10)_T(391 Ingeborg (A894 VB)) (1/1),SMALL
-2.823996769,1.192872869,-0.6611733579,[Horizons] SMALL BODY #C(500@10)_T(397 Vienna (A894 YA)) (1/1),SMALL
-0.2563684606,-2.290448005,0.02428930649,[Horizons] SMALL BODY #C(500@10)_T(396 Aeolia (A894 XA)) (1/1),SMALL
-0.5366769528,2.525782147,0.001855916043,[Horizons] SMALL BODY #C(500@10)_T(389 Industria (A894 EE)) (1/1),SMALL
-0.09951209971,3.286842092,-0.6396517853,[Horizons] SMALL BODY #C(500@10)_T(387 Aquitania (A894 EC)) (1/1),SMALL
-2.702688814,-1.475731221,-0.1964229848,[Horizons] SMALL BODY #C(500@10)_T(388 Charybdis (A894 ED)) (1/1),SMALL
2.206948679,-1.329505662,0.2886724411,[Horizons] SMALL BODY #C(500@10)_T(386 Siegena (A894 EB)) (1/1),SMALL
-0.929768487,-2.485788871,-0.6366091271,[Horizons] SMALL BODY #C(500@10)_T(385 Ilmatar (A894 EA)) (1/1),SMALL
2.697959815,-1.268092878,-0.1223212182,[Horizons] SMALL BODY #C(500@10)_T(383 Janina (A894 BC)) (1/1),SMALL
-2.624094926,-0.8826040025,0.1323724218,[Horizons] SMALL BODY #C(500@10)_T(384 Burdigala (A894 CA)) (1/1),SMALL
0.5426616561,3.450822563,0.3590633668,[Horizons] SMALL BODY #C(500@10)_T(382 Dodona (A894 BB)) (1/1),SMALL
2.333824097,-1.136084222,0.02318918974,[Horizons] SMALL BODY #C(500@10)_T(379 Huenna (A894 AA)) (1/1),SMALL
2.326362854,0.6853720338,-0.2567070377,[Horizons] SMALL BODY #C(500@10)_T(380 Fiducia (A894 AB)) (1/1),SMALL
-1.125484325,3.302041914,-0.2175083775,[Horizons] SMALL BODY #C(500@10)_T(381 Myrrha (A894 AC)) (1/1),SMALL
-1.552050004,-2.4371217,0.1556200988,[Horizons] SMALL BODY #C(500@10)_T(377 Campania (A893 SD)) (1/1),SMALL
-2.812066975,0.9430753359,-0.3446057093,[Horizons] SMALL BODY #C(500@10)_T(378 Holmia (A893 XA)) (1/1),SMALL
2.533107194,-0.8796812478,-0.2857971843,[Horizons] SMALL BODY #C(500@10)_T(373 Melusina (A893 RA)) (1/1),SMALL
-1.963800656,-2.891171405,-1.542709484,[Horizons] SMALL BODY #C(500@10)_T(372 Palma (A893 QB)) (1/1),SMALL
1.254557922,-2.473538849,-0.5040521741,[Horizons] SMALL BODY #C(500@10)_T(375 Ursula (A893 SB)) (1/1),SMALL
0.3760760554,2.946484915,-0.3248425113,[Horizons] SMALL BODY #C(500@10)_T(374 Burgundia (A893 SA)) (1/1),SMALL
-1.862857204,1.54045091,-0.07266900341,[Horizons] SMALL BODY #C(500@10)_T(376 Geometria (A893 SC)) (1/1),SMALL
2.301721152,-1.277236022,0.2524948029,[Horizons] SMALL BODY #C(500@10)_T(371 Bohemia (A893 OA)) (1/1),SMALL
-2.422196142,-0.636113038,-0.3439573974,[Horizons] SMALL BODY #C(500@10)_T(370 Modestia (A893 NB)) (1/1),SMALL
-1.39315621,3.272888807,-0.4473480037,[Horizons] SMALL BODY #C(500@10)_T(368 Haidea (A893 KC)) (1/1),SMALL
2.168349067,-1.078020103,-0.1170089008,[Horizons] SMALL BODY #C(500@10)_T(367 Amicitia (A893 KB)) (1/1),SMALL
1.497499356,1.922078856,-0.3685347049,[Horizons] SMALL BODY #C(500@10)_T(369 Aeria (A893 NA)) (1/1),SMALL
-0.1647867848,-2.49496758,0.08695912652,[Horizons] SMALL BODY #C(500@10)_T(364 Isara (A893 FE)) (1/1),SMALL
-3.110483002,-0.5149690509,0.05264275801,[Horizons] SMALL BODY #C(500@10)_T(365 Corduba (A893 FF)) (1/1),SMALL
-1.092253054,2.579379378,0.2175232291,[Horizons] SMALL BODY #C(500@10)_T(363 Padua (A893 FD)) (1/1),SMALL
-1.011793749,3.09041233,0.5181527993,[Horizons] SMALL BODY #C(500@10)_T(366 Vincentina (A893 FG)) (1/1),SMALL
2.002247497,1.452246766,0.05257359507,[Horizons] SMALL BODY #C(500@10)_T(362 Havnia (A893 EG)) (1/1),SMALL
-2.929264076,-3.444711779,-0.5177511916,[Horizons] SMALL BODY #C(500@10)_T(361 Bononia (A893 EF)) (1/1),SMALL
-2.562527707,1.158069253,-0.04950819235,[Horizons] SMALL BODY #C(500@10)_T(358 Apollonia (A893 EC)) (1/1),SMALL
-2.618300813,-1.44706234,-0.1380675083,[Horizons] SMALL BODY #C(500@10)_T(359 Georgia (A893 ED)) (1/1),SMALL
2.228265429,1.717055185,-0.745060069,[Horizons] SMALL BODY #C(500@10)_T(357 Ninina (A893 CB)) (1/1),SMALL
0.354785649,-3.366197725,0.4149163746,[Horizons] SMALL BODY #C(500@10)_T(360 Carlova (A893 EE)) (1/1),SMALL
-2.379543804,0.8526698088,0.2138416805,[Horizons] SMALL BODY #C(500@10)_T(353 Ruperto-Carola (A893 BB)) (1/1),SMALL
-2.4719149,0.04020174298,0.5144012093,[Horizons] SMALL BODY #C(500@10)_T(354 Eleonora (A893 BC)) (1/1),SMALL
-0.5610903757,-2.723809735,-0.2078346064,[Horizons] SMALL BODY #C(500@10)_T(355 Gabriella (A893 BD)) (1/1),SMALL
2.496300373,-0.678258149,-0.06291774571,[Horizons] SMALL BODY #C(500@10)_T(356 Liguria (A893 BE)) (1/1),SMALL
2.306952222,-2.181965326,-0.3125832535,[Horizons] SMALL BODY #C(500@10)_T(351 Yrsa (A892 YA)) (1/1),SMALL
-1.806457653,1.363151161,-0.1296867065,[Horizons] SMALL BODY #C(500@10)_T(352 Gisela (A893 AB)) (1/1),SMALL
-1.462673652,2.277722011,0.67693219,[Horizons] SMALL BODY #C(500@10)_T(350 Ornamenta (A892 XC)) (1/1),SMALL
-1.75003965,2.222141282,0.2576844692,[Horizons] SMALL BODY #C(500@10)_T(346 Hermentaria (A892 WC)) (1/1),SMALL
2.964114925,-0.06603279762,-0.5098198343,[Horizons] SMALL BODY #C(500@10)_T(348 May (A892 WE)) (1/1),SMALL
-0.1961689409,2.437869541,0.07985453817,[Horizons] SMALL BODY #C(500@10)_T(347 Pariana (A892 WD)) (1/1),SMALL
-2.746464408,-1.608391341,0.01599075768,[Horizons] SMALL BODY #C(500@10)_T(349 Dembowska (A892 XB)) (1/1),SMALL
-2.247243333,2.02127901,1.002232049,[Horizons] SMALL BODY #C(500@10)_T(344 Desiderata (A892 WA)) (1/1),SMALL
1.701490797,0.8172160504,-0.02406431029,[Horizons] SMALL BODY #C(500@10)_T(343 Ostara (A892 VA)) (1/1),SMALL
2.289908594,-0.2632927006,0.2499638635,[Horizons] SMALL BODY #C(500@10)_T(345 Tercidina (A892 WB)) (1/1),SMALL
2.564346033,-0.05702731091,0.2675623896,[Horizons] SMALL BODY #C(500@10)_T(342 Endymion (A892 UA)) (1/1),SMALL
-2.158321197,2.426925867,-0.3805874556,[Horizons] SMALL BODY #C(500@10)_T(339 Dorothea (A892 SC)) (1/1),SMALL
-1.02099988,-2.437014446,-0.34618073,[Horizons] SMALL BODY #C(500@10)_T(337 Devosa (A892 SB)) (1/1),SMALL
-1.950116901,-2.2300793,-0.2679712667,[Horizons] SMALL BODY #C(500@10)_T(338 Budrosa (A892 SF)) (1/1),SMALL
1.833244881,0.4284307419,-0.05110463704,[Horizons] SMALL BODY #C(500@10)_T(341 California (A892 SE)) (1/1),SMALL
2.615146222,-0.4183176007,-0.1272774226,[Horizons] SMALL BODY #C(500@10)_T(340 Eduarda (A892 SD)) (1/1),SMALL
-1.331041582,-1.587350348,-0.01793860427,[Horizons] SMALL BODY #C(500@10)_T(336 Lacadiera (A892 SA)) (1/1),SMALL
-3.854406499,-0.4640064958,0.2635410664,[Horizons] SMALL BODY #C(500@10)_T(334 Chicago (A892 QB)) (1/1),SMALL
-1.587638046,-1.556750682,0.192592336,[Horizons] SMALL BODY #C(500@10)_T(335 Roberta (A892 RB)) (1/1),SMALL
2.611186133,0.3518796504,0.04314135829,[Horizons] SMALL BODY #C(500@10)_T(333 Badenia (A892 QA)) (1/1),SMALL
1.832808606,-2.10375813,-0.2786373364,[Horizons] SMALL BODY #C(500@10)_T(331 Etheridgea) (1/1),SMALL
0.8828869666,2.662302917,0.08975721677,[Horizons] SMALL BODY #C(500@10)_T(332 Siri) (1/1),SMALL
-0.9241184665,2.244139955,-0.6310802272,[Horizons] SMALL BODY #C(500@10)_T(329 Svea) (1/1),SMALL
-2.216075654,-2.113572577,0.3621623442,[Horizons] SMALL BODY #C(500@10)_T(330 Adalberta (A910 CB)) (1/1),SMALL
0.7279973066,-1.586184362,-0.7604152299,[Horizons] SMALL BODY #C(500@10)_T(326 Tamara) (1/1),SMALL
-0.3061941766,-3.573322125,-0.5292929195,[Horizons] SMALL BODY #C(500@10)_T(325 Heidelberga) (1/1),SMALL
0.9001988446,-3.202178665,-0.879034656,[Horizons] SMALL BODY #C(500@10)_T(328 Gudrun) (1/1),SMALL
1.102767644,2.624832189,0.3400483415,[Horizons] SMALL BODY #C(500@10)_T(327 Columbia) (1/1),SMALL
1.573587796,-0.5457201912,-0.6719366695,[Horizons] SMALL BODY #C(500@10)_T(323 Brucia) (1/1),SMALL
-1.854445478,-2.538161411,-0.1412783392,[Horizons] SMALL BODY #C(500@10)_T(322 Phaeo) (1/1),SMALL
-3.478150153,0.3600278644,-0.303391278,[Horizons] SMALL BODY #C(500@10)_T(324 Bamberga) (1/1),SMALL
-0.1026891473,2.751873974,0.09793162369,[Horizons] SMALL BODY #C(500@10)_T(321 Florentina) (1/1),SMALL
1.989186207,0.781049721,-0.05053126993,[Horizons] SMALL BODY #C(500@10)_T(317 Roxane) (1/1),SMALL
-3.148408877,-1.144705648,-0.1887025414,[Horizons] SMALL BODY #C(500@10)_T(320 Katharina) (1/1),SMALL
-3.279497295,-2.422074336,0.3973488115,[Horizons] SMALL BODY #C(500@10)_T(319 Leona) (1/1),SMALL
-1.304033696,2.602712006,-0.3864526612,[Horizons] SMALL BODY #C(500@10)_T(318 Magdalena) (1/1),SMALL
0.08293890829,2.330904524,-0.09492906345,[Horizons] SMALL BODY #C(500@10)_T(315 Constantia) (1/1),SMALL
2.264266857,-1.423360871,0.2236540912,[Horizons] SMALL BODY #C(500@10)_T(314 Rosalia) (1/1),SMALL
-0.9931301949,-3.466844819,0.1126187969,[Horizons] SMALL BODY #C(500@10)_T(316 Goberta) (1/1),SMALL
2.637306954,-0.1581685274,0.000131751257,[Horizons] SMALL BODY #C(500@10)_T(313 Chaldaea) (1/1),SMALL
2.626213085,-0.8653423156,-0.05254835605,[Horizons] SMALL BODY #C(500@10)_T(206 Hersilia) (1/1),SMALL
-2.076317503,1.824460701,-0.4994297626,[Horizons] SMALL BODY #C(500@10)_T(205 Martha) (1/1),SMALL
-2.377127711,-1.65941156,-0.04507353074,[Horizons] SMALL BODY #C(500@10)_T(208 Lacrimosa) (1/1),SMALL
-0.5013767172,-2.168237711,-0.1095375698,[Horizons] SMALL BODY #C(500@10)_T(207 Hedda) (1/1),SMALL
1.484149367,2.710423419,-0.2657095092,[Horizons] SMALL BODY #C(500@10)_T(204 Kallisto) (1/1),SMALL
3.180376877,0.4935575435,-0.3954127378,[Horizons] SMALL BODY #C(500@10)_T(202 Chryseis) (1/1),SMALL
2.621973185,0.02618020136,0.03231151311,[Horizons] SMALL BODY #C(500@10)_T(203 Pompeja) (1/1),SMALL
2.063651485,-0.7576086584,-0.01126908963,[Horizons] SMALL BODY #C(500@10)_T(201 Penelope) (1/1),SMALL
-2.700537572,-0.7913991515,0.7423059342,[Horizons] SMALL BODY #C(500@10)_T(199 Byblis) (1/1),SMALL
-1.017866467,2.376118691,-0.1788337308,[Horizons] SMALL BODY #C(500@10)_T(198 Ampella) (1/1),SMALL
2.001850856,-1.82774232,-0.03807547506,[Horizons] SMALL BODY #C(500@10)_T(200 Dynamene) (1/1),SMALL
-1.193507745,-2.336681039,0.1299085922,[Horizons] SMALL BODY #C(500@10)_T(197 Arete) (1/1),SMALL
-1.896241892,1.978488734,0.2682456107,[Horizons] SMALL BODY #C(500@10)_T(195 Eurykleia) (1/1),SMALL
0.4475167755,-1.963554058,0.5617554823,[Horizons] SMALL BODY #C(500@10)_T(194 Prokne) (1/1),SMALL
1.987101352,2.440050713,-0.1468644862,[Horizons] SMALL BODY #C(500@10)_T(196 Philomela) (1/1),SMALL
1.686397133,-2.293048182,-0.4137499702,[Horizons] SMALL BODY #C(500@10)_T(193 Ambrosia) (1/1),SMALL
1.442911609,-1.918816851,0.2113391784,[Horizons] SMALL BODY #C(500@10)_T(189 Phthia) (1/1),SMALL
-1.636024517,-2.573697802,0.6078529238,[Horizons] SMALL BODY #C(500@10)_T(191 Kolga) (1/1),SMALL
-0.6831242983,2.177081018,0.2246467155,[Horizons] SMALL BODY #C(500@10)_T(192 Nausikaa) (1/1),SMALL
3.853991345,-0.1085797726,-0.02132623997,[Horizons] SMALL BODY #C(500@10)_T(190 Ismene) (1/1),SMALL
3.204932604,0.4262370218,-0.1473571121,[Horizons] SMALL BODY #C(500@10)_T(187 Lamberta) (1/1),SMALL
-1.075566823,-2.480974087,1.159605588,[Horizons] SMALL BODY #C(500@10)_T(185 Eunike) (1/1),SMALL
-2.156313636,-1.246063621,-0.1536176042,[Horizons] SMALL BODY #C(500@10)_T(186 Celuta) (1/1),SMALL
-2.882680116,-0.4593617956,-0.4755268323,[Horizons] SMALL BODY #C(500@10)_T(188 Menippe) (1/1),SMALL
-1.831735914,-2.804629076,1.655732076,[Horizons] SMALL BODY #C(500@10)_T(183 Istria) (1/1),SMALL
3.092999387,-1.378592855,-0.2598638373,[Horizons] SMALL BODY #C(500@10)_T(181 Eucharis) (1/1),SMALL
-2.699063812,1.30460413,-0.002758633226,[Horizons] SMALL BODY #C(500@10)_T(184 Dejopeja) (1/1),SMALL
1.482066245,1.309171999,-0.06312197024,[Horizons] SMALL BODY #C(500@10)_T(182 Elsa) (1/1),SMALL
1.608220506,-2.195706055,0.3036786217,[Horizons] SMALL BODY #C(500@10)_T(179 Klytaemnestra) (1/1),SMALL
1.363242892,2.228143798,-0.6724182583,[Horizons] SMALL BODY #C(500@10)_T(176 Iduna) (1/1),SMALL
2.398692027,-0.4847885406,-0.07178244024,[Horizons] SMALL BODY #C(500@10)_T(178 Belisana) (1/1),SMALL
1.61940163,-1.870589584,-0.03516948107,[Horizons] SMALL BODY #C(500@10)_T(177 Irma) (1/1),SMALL
2.819658066,-1.306463173,0.01859776568,[Horizons] SMALL BODY #C(500@10)_T(180 Garumna) (1/1),SMALL
-1.235332279,2.894056823,0.3832394214,[Horizons] SMALL BODY #C(500@10)_T(174 Phaedra) (1/1),SMALL
-1.830729314,2.175120984,-0.2232353645,[Horizons] SMALL BODY #C(500@10)_T(173 Ino) (1/1),SMALL
-2.995430853,-1.874370749,-0.03689209555,[Horizons] SMALL BODY #C(500@10)_T(175 Andromache) (1/1),SMALL
-1.649972671,2.033810957,0.1797959328,[Horizons] SMALL BODY #C(500@10)_T(172 Baucis) (1/1),SMALL
-2.534108836,-0.4487410675,-0.06535676974,[Horizons] SMALL BODY #C(500@10)_T(169 Zelia) (1/1),SMALL
3.181032003,1.186616239,-0.1487255693,[Horizons] SMALL BODY #C(500@10)_T(171 Ophelia) (1/1),SMALL
-1.712696507,1.701591136,-0.1485847182,[Horizons] SMALL BODY #C(500@10)_T(170 Maria) (1/1),SMALL
-1.832324839,-2.130742332,0.09682283997,[Horizons] SMALL BODY #C(500@10)_T(167 Urda) (1/1),SMALL
0.4007421283,-2.826311016,-0.2340578926,[Horizons] SMALL BODY #C(500@10)_T(165 Loreley) (1/1),SMALL
-3.023231414,-0.9143057863,0.6236725795,[Horizons] SMALL BODY #C(500@10)_T(166 Rhodope) (1/1),SMALL
2.643647614,1.671622881,-0.02823143835,[Horizons] SMALL BODY #C(500@10)_T(168 Sibylla) (1/1),SMALL
-3.040622489,0.8549432245,1.436281591,[Horizons] SMALL BODY #C(500@10)_T(164 Eva) (1/1),SMALL
-1.599170337,2.10037238,0.1547750339,[Horizons] SMALL BODY #C(500@10)_T(160 Una) (1/1),SMALL
3.03029355,-1.837332478,-0.3473199126,[Horizons] SMALL BODY #C(500@10)_T(162 Laurentia) (1/1),SMALL
-0.04871683108,-2.101604624,-0.3150546327,[Horizons] SMALL BODY #C(500@10)_T(161 Athor) (1/1),SMALL
-2.886664891,-1.035046045,0.3000112566,[Horizons] SMALL BODY #C(500@10)_T(159 Aemilia) (1/1),SMALL
2.338643479,-0.9692825691,0.009524130757,[Horizons] SMALL BODY #C(500@10)_T(163 Erigone) (1/1),SMALL
2.59328302,-0.9769350414,-0.5923610555,[Horizons] SMALL BODY #C(500@10)_T(157 Dejanira) (1/1),SMALL
2.330494207,-1.70321372,0.03653189673,[Horizons] SMALL BODY #C(500@10)_T(158 Koronis) (1/1),SMALL
-2.873383189,0.1808862437,0.7142345286,[Horizons] SMALL BODY #C(500@10)_T(154 Bertha) (1/1),SMALL
-1.343662869,4.252131077,-0.5274952307,[Horizons] SMALL BODY #C(500@10)_T(153 Hilda) (1/1),SMALL
2.604337759,2.089128633,0.2257813612,[Horizons] SMALL BODY #C(500@10)_T(156 Xanthippe) (1/1),SMALL
-1.45774185,-3.08882582,-0.2768536963,[Horizons] SMALL BODY #C(500@10)_T(155 Scylla) (1/1),SMALL
-0.8175999403,-2.436931,-0.1561071568,[Horizons] SMALL BODY #C(500@10)_T(151 Abundantia) (1/1),SMALL
2.066632097,-0.3685013149,-0.006147773751,[Horizons] SMALL BODY #C(500@10)_T(149 Medusa) (1/1),SMALL
2.475144132,0.9001940597,0.01086201146,[Horizons] SMALL BODY #C(500@10)_T(150 Nuwa) (1/1),SMALL
3.096908933,0.3089209378,-0.3758370238,[Horizons] SMALL BODY #C(500@10)_T(152 Atala) (1/1),SMALL
-1.216705714,2.213208317,-0.5268911804,[Horizons] SMALL BODY #C(500@10)_T(148 Gallia) (1/1),SMALL
2.70118554,-0.4053047204,-0.6350858603,[Horizons] SMALL BODY #C(500@10)_T(146 Lucina) (1/1),SMALL
1.642522596,-2.60883185,0.08410197294,[Horizons] SMALL BODY #C(500@10)_T(147 Protogeneia) (1/1),SMALL
0.6820564061,-2.943682465,-0.2929825143,[Horizons] SMALL BODY #C(500@10)_T(145 Adeona) (1/1),SMALL
-2.331439872,-2.028668927,-0.6456083261,[Horizons] SMALL BODY #C(500@10)_T(141 Lumen) (1/1),SMALL
2.491209406,-0.6023659827,0.08229056272,[Horizons] SMALL BODY #C(500@10)_T(142 Polana) (1/1),SMALL
2.879884495,0.3077150643,0.3203413897,[Horizons] SMALL BODY #C(500@10)_T(143 Adria) (1/1),SMALL
-0.5571835443,2.466012336,0.09512546636,[Horizons] SMALL BODY #C(500@10)_T(144 Vibilia) (1/1),SMALL
0.6475612278,2.992592516,-0.08362183842,[Horizons] SMALL BODY #C(500@10)_T(140 Siwa) (1/1),SMALL
-1.231313617,2.031011572,0.398772137,[Horizons] SMALL BODY #C(500@10)_T(139 Juewa) (1/1),SMALL
1.709176777,2.670075041,-0.4358757685,[Horizons] SMALL BODY #C(500@10)_T(137 Meliboea) (1/1),SMALL
-0.748694135,-2.100680012,-0.03361841846,[Horizons] SMALL BODY #C(500@10)_T(138 Tolosa) (1/1),SMALL
-1.14980012,-1.896072447,0.2961344594,[Horizons] SMALL BODY #C(500@10)_T(136 Austria) (1/1),SMALL
-1.259122375,-2.504329052,-0.5613532117,[Horizons] SMALL BODY #C(500@10)_T(134 Sophrosyne) (1/1),SMALL
0.9461535417,3.322515966,0.3959543696,[Horizons] SMALL BODY #C(500@10)_T(133 Cyrene) (1/1),SMALL
-0.009157465385,1.862665725,-0.1788892595,[Horizons] SMALL BODY #C(500@10)_T(132 Aethra) (1/1),SMALL
1.8845515,0.9944752166,0.05981563021,[Horizons] SMALL BODY #C(500@10)_T(135 Hertha) (1/1),SMALL
-1.009673798,2.263767634,0.1608430416,[Horizons] SMALL BODY #C(500@10)_T(131 Vala) (1/1),SMALL
2.378535994,0.270004321,-0.6656427407,[Horizons] SMALL BODY #C(500@10)_T(130 Elektra) (1/1),SMALL
-1.314639186,-1.789104227,0.4779676141,[Horizons] SMALL BODY #C(500@10)_T(129 Antigone) (1/1),SMALL
-2.740929506,1.139613021,0.3210082273,[Horizons] SMALL BODY #C(500@10)_T(128 Nemesis) (1/1),SMALL
-2.372493007,1.14510753,-0.07559106192,[Horizons] SMALL BODY #C(500@10)_T(124 Alkeste) (1/1),SMALL
-0.9911305425,-2.270925288,-0.0865017505,[Horizons] SMALL BODY #C(500@10)_T(126 Velleda) (1/1),SMALL
-0.4740634352,2.517641389,0.3477035172,[Horizons] SMALL BODY #C(500@10)_T(127 Johanna) (1/1),SMALL
-1.986348962,2.129684555,-0.1395693049,[Horizons] SMALL BODY #C(500@10)_T(125 Liberatrix) (1/1),SMALL
-0.9410652794,-3.476946946,-0.01446850175,[Horizons] SMALL BODY #C(500@10)_T(121 Hermione) (1/1),SMALL
-1.938568085,2.411165712,0.2022496541,[Horizons] SMALL BODY #C(500@10)_T(120 Lachesis) (1/1),SMALL
-2.8959681,1.179796382,-0.03105433445,[Horizons] SMALL BODY #C(500@10)_T(122 Gerda) (1/1),SMALL
-0.194534109,2.375020485,0.1460694538,[Horizons] SMALL BODY #C(500@10)_T(123 Brunhild) (1/1),SMALL
-1.66510274,-2.472200028,-0.7315292728,[Horizons] SMALL BODY #C(500@10)_T(117 Lomia) (1/1),SMALL
-0.4695899224,1.990464695,0.2294933225,[Horizons] SMALL BODY #C(500@10)_T(118 Peitho) (1/1),SMALL
1.446406224,2.370172273,-0.01539347051,[Horizons] SMALL BODY #C(500@10)_T(116 Sirona) (1/1),SMALL
0.6804461487,2.359180031,-0.1912985642,[Horizons] SMALL BODY #C(500@10)_T(119 Althaea) (1/1),SMALL
1.874632618,1.738658047,-0.2225916342,[Horizons] SMALL BODY #C(500@10)_T(113 Amalthea) (1/1),SMALL
-2.144036012,1.120403673,-0.1988187196,[Horizons] SMALL BODY #C(500@10)_T(115 Thyra) (1/1),SMALL
-1.527113156,2.190916509,0.03853116636,[Horizons] SMALL BODY #C(500@10)_T(112 Iphigenia) (1/1),SMALL
0.8915882854,-2.738954295,0.2064890023,[Horizons] SMALL BODY #C(500@10)_T(114 Kassandra) (1/1),SMALL
-1.055229884,-2.550861489,-0.2024426798,[Horizons] SMALL BODY #C(500@10)_T(111 Ate) (1/1),SMALL
2.17643016,-0.9627478919,-0.1469769375,[Horizons] SMALL BODY #C(500@10)_T(109 Felicitas) (1/1),SMALL
-1.658936615,-2.228347431,0.01788966536,[Horizons] SMALL BODY #C(500@10)_T(110 Lydia) (1/1),SMALL
-2.49558887,-1.774695003,-0.1609951473,[Horizons] SMALL BODY #C(500@10)_T(108 Hecuba) (1/1),SMALL
-1.865380284,2.645754084,-0.4202002353,[Horizons] SMALL BODY #C(500@10)_T(107 Camilla) (1/1),SMALL
-2.375841911,-0.9320795636,-0.1060899696,[Horizons] SMALL BODY #C(500@10)_T(312 Pierretta) (1/1),SMALL
0.7362275019,-3.191627346,-0.1717712195,[Horizons] SMALL BODY #C(500@10)_T(106 Dione) (1/1),SMALL
0.3376699536,-2.615076835,0.2000132325,[Horizons] SMALL BODY #C(500@10)_T(308 Polyxo) (1/1),SMALL
-0.8159155014,-2.435255592,0.05378958076,[Horizons] SMALL BODY #C(500@10)_T(310 Margarita) (1/1),SMALL
0.8477538343,2.678982329,0.1769121426,[Horizons] SMALL BODY #C(500@10)_T(309 Fraternitas) (1/1),SMALL
0.671004304,-2.82512907,-0.06224185567,[Horizons] SMALL BODY #C(500@10)_T(311 Claudia) (1/1),SMALL
3.187821065,-0.1418286636,0.1242583694,[Horizons] SMALL BODY #C(500@10)_T(305 Gordonia) (1/1),SMALL
-2.131562799,1.727427779,0.1893692196,[Horizons] SMALL BODY #C(500@10)_T(307 Nike) (1/1),SMALL
-0.2803710693,-3.237689368,-0.3839173637,[Horizons] SMALL BODY #C(500@10)_T(303 Josephina) (1/1),SMALL
1.80945958,1.375628706,-0.2808636755,[Horizons] SMALL BODY #C(500@10)_T(306 Unitas) (1/1),SMALL
1.805563829,0.8199460185,-0.4007642057,[Horizons] SMALL BODY #C(500@10)_T(304 Olga) (1/1),SMALL
1.770400108,1.442778283,0.02430636662,[Horizons] SMALL BODY #C(500@10)_T(299 Thora) (1/1),SMALL
1.400036324,-2.157915529,0.0729298486,[Horizons] SMALL BODY #C(500@10)_T(301 Bavaria) (1/1),SMALL
-3.381235631,0.1445356643,0.03062089512,[Horizons] SMALL BODY #C(500@10)_T(300 Geraldina) (1/1),SMALL
-1.066554139,-2.446633099,-0.135853173,[Horizons] SMALL BODY #C(500@10)_T(302 Clarissa) (1/1),SMALL
0.3742094465,-2.165869563,0.02486523436,[Horizons] SMALL BODY #C(500@10)_T(296 Phaetusa) (1/1),SMALL
-1.742476565,-2.764867032,-0.09572763069,[Horizons] SMALL BODY #C(500@10)_T(295 Theresia) (1/1),SMALL
1.173037803,-2.498271768,-0.218847215,[Horizons] SMALL BODY #C(500@10)_T(297 Caecilia) (1/1),SMALL
2.417723497,-0.4062660014,-0.08209405866,[Horizons] SMALL BODY #C(500@10)_T(298 Baptistina) (1/1),SMALL
-2.183781898,1.141462601,0.68702969,[Horizons] SMALL BODY #C(500@10)_T(293 Brasilia) (1/1),SMALL
1.397162411,2.780782162,-0.3256094113,[Horizons] SMALL BODY #C(500@10)_T(294 Felicia) (1/1),SMALL
-0.02610367962,-2.358500797,0.07277609613,[Horizons] SMALL BODY #C(500@10)_T(291 Alice) (1/1),SMALL
1.273929618,-2.002956259,-0.6193319276,[Horizons] SMALL BODY #C(500@10)_T(292 Ludovica) (1/1),SMALL
1.960043731,-2.044382474,-0.05085214122,[Horizons] SMALL BODY #C(500@10)_T(288 Glauke) (1/1),SMALL
0.5519096534,-2.63490274,-1.104754159,[Horizons] SMALL BODY #C(500@10)_T(290 Bruna) (1/1),SMALL
2.284396728,0.5528028186,-0.3244914109,[Horizons] SMALL BODY #C(500@10)_T(287 Nephthys) (1/1),SMALL
2.283507666,0.26367815,-0.02177602567,[Horizons] SMALL BODY #C(500@10)_T(289 Nenetta) (1/1),SMALL
-0.1926691124,-3.072045283,0.8827325412,[Horizons] SMALL BODY #C(500@10)_T(286 Iclea) (1/1),SMALL
2.586951856,-0.1841735497,0.2869419651,[Horizons] SMALL BODY #C(500@10)_T(283 Emma) (1/1),SMALL
2.180981538,-1.097908711,0.2910695607,[Horizons] SMALL BODY #C(500@10)_T(285 Regina) (1/1),SMALL
